,date,coord_pol_az,coord_pol_r,lon,lat,height,meanval
117,2016-06-24 10:20:00,168,165,"52,7280887758126","8,14031403326712","854,022993221879","2,81629011651565"
118,2016-06-24 10:20:00,168,166,"52,7280887758126","8,14761105131004","937,464324757457","2,78502232504302"
119,2016-06-24 10:20:00,168,167,"52,7280887758126","8,15491062684679","903,73782755807","3,37535553399859"
120,2016-06-24 10:20:00,168,168,"52,7280887758126","8,16221276114022","869,893784034997","3,14397050954145"
121,2016-06-24 10:20:00,168,169,"52,7280887758126","8,16951745545384","875,183932866901","2,87166963517666"
122,2016-06-24 10:20:00,169,165,"52,7358964862925","8,14031403326712","892,92226347141","2,04717316504182"
123,2016-06-24 10:25:00,134,90,"52,4623248091021","7,6002350942137","1397,39886360988","3,24745561799099"
124,2016-06-24 10:25:00,135,88,"52,4701496743978","7,58602496872805","1489,90202895738","3,37874835035924"
125,2016-06-24 10:25:00,135,89,"52,4701496743978","7,59312880036379","1443,70916316099","3,81652268767357"
126,2016-06-24 10:25:00,135,90,"52,4701496743978","7,6002350942137","1397,39886360988","3,77486597464002"
127,2016-06-24 10:25:00,136,88,"52,4779740431999","7,58602496872805","1489,90202895738","3,11882325775664"
128,2016-06-24 10:25:00,136,89,"52,4779740431999","7,59312880036379","1443,70916316099","3,69298376142979"
129,2016-06-24 10:25:00,136,90,"52,4779740431999","7,6002350942137","1397,39886360988","3,62029498610003"
130,2016-06-24 10:25:00,160,148,"52,665608678237","8,01665480257249","1649,28886580467","2,54004919734494"
131,2016-06-24 10:25:00,160,149,"52,665608678237","8,02390853580005","1612,26966171525","2,42330712902135"
132,2016-06-24 10:25:00,160,151,"52,665608678237","8,03842361188442","1633,89448449016","2,53683879046605"
133,2016-06-24 10:25:00,161,149,"52,6734204760739","8,02390853580005","1612,26966171525","2,53159662259036"
134,2016-06-24 10:25:00,161,150,"52,6734204760739","8,03116480515345","1575,13294176757","2,3897999103727"
135,2016-06-24 10:25:00,161,151,"52,6734204760739","8,03842361188442","1633,89448449016","2,7896976203754"
136,2016-06-24 10:25:00,162,154,"52,6812317647098","8,06021526886934","876,393629252911","2,44326553262513"
137,2016-06-24 10:25:00,162,155,"52,6812317647098","8,06748423764049","1677,51032257639","2,95348449719363"
138,2016-06-24 10:25:00,162,156,"52,6812317647098","8,07475575005747","1645,07692624256","2,58254780029428"
139,2016-06-24 10:25:00,164,162,"52,6968528124155","8,11843831148261","1753,21369580179","3,00965539237549"
140,2016-06-24 10:25:00,167,166,"52,7202805526934","8,14761105131004","1885,66807083227","2,96228505311341"
141,2016-06-24 10:25:00,167,167,"52,7202805526934","8,15491062684679","1851,94157363288","2,74319162142688"
142,2016-06-24 10:25:00,167,168,"52,7202805526934","8,16221276114022","1818,09753010981","2,77314045203143"
143,2016-06-24 10:25:00,167,169,"52,7202805526934","8,16951745545384","1784,13594166935","2,78236756550855"
144,2016-06-24 10:25:00,167,170,"52,7202805526934","8,17682471105186","1750,05680971779","2,72417613452878"
145,2016-06-24 10:25:00,168,166,"52,7280887758126","8,14761105131004","1885,66807083227","3,43862636747031"
146,2016-06-24 10:25:00,168,167,"52,7280887758126","8,15491062684679","1851,94157363288","3,51079317105227"
147,2016-06-24 10:25:00,168,168,"52,7280887758126","8,16221276114022","1818,09753010981","3,26308670742758"
148,2016-06-24 10:25:00,168,169,"52,7280887758126","8,16951745545384","1784,13594166935","2,84647467629663"
149,2016-06-24 10:25:00,168,170,"52,7280887758126","8,17682471105186","1750,05680971779","3,1877207221656"
150,2016-06-24 10:25:00,169,166,"52,7358964862925","8,14761105131004","1885,66807083227","2,5507355866761"
151,2016-06-24 10:25:00,169,167,"52,7358964862925","8,15491062684679","1851,94157363288","2,74495397765061"
152,2016-06-24 10:25:00,169,168,"52,7358964862925","8,16221276114022","1818,09753010981","2,61049854549868"
153,2016-06-24 10:30:00,129,89,"52,423193052252","7,59312880036379","1506,23156541958","2,61293160735533"
154,2016-06-24 10:30:00,129,90,"52,423193052252","7,6002350942137","1030,66449315287","2,67646903930039"
155,2016-06-24 10:30:00,129,91,"52,423193052252","7,60734385149061","984,236761765555","2,89043255510001"
156,2016-06-24 10:30:00,130,89,"52,431020392717","7,59312880036379","1506,23156541958","2,95595123464691"
157,2016-06-24 10:30:00,130,90,"52,431020392717","7,6002350942137","1459,92126586847","3,07094497824537"
158,2016-06-24 10:30:00,131,89,"52,4388472391208","7,59312880036379","1506,23156541958","3,11446226799282"
159,2016-06-24 10:30:00,131,90,"52,4388472391208","7,6002350942137","1459,92126586847","3,28960062717569"
160,2016-06-24 10:30:00,131,91,"52,4388472391208","7,60734385149061","1413,49353448115","2,8828330954601"
161,2016-06-24 10:30:00,132,88,"52,4466735909771","7,58602496872805","1008,80978011154","2,93047283949523"
162,2016-06-24 10:30:00,133,88,"52,4544994477997","7,58602496872805","1008,80978011154","3,15883828545439"
163,2016-06-24 10:30:00,133,89,"52,4544994477997","7,59312880036379","962,616914315149","3,25529641940676"
164,2016-06-24 10:30:00,167,169,"52,7202805526934","8,16951745545384","1873,80361023918","3,48444762928733"
165,2016-06-24 10:30:00,167,170,"52,7202805526934","8,17682471105186","1839,72447828762","3,43632520170047"
166,2016-06-24 10:30:00,167,171,"52,7202805526934","8,18413452919908","1805,52780424245","3,18379190255856"
167,2016-06-24 10:30:00,168,171,"52,7280887758126","8,18413452919908","1805,52780424245","3,21101300983593"
168,2016-06-24 10:35:00,80,178,"52,0390582294325","8,2353751139923","963,219168106094","2,3758975015632"
169,2016-06-24 10:35:00,82,174,"52,0547596729014","8,20607937159425","981,664536731318","2,41807618634454"
170,2016-06-24 10:35:00,83,174,"52,0626096885311","8,20607937159425","981,664536731318","2,98333791360773"
171,2016-06-24 10:35:00,83,175,"52,0626096885311","8,21339945259988","946,997708544135","2,56961637118767"
172,2016-06-24 10:35:00,83,176,"52,0626096885311","8,22072210248878","912,213345402852","2,03488157227122"
173,2016-06-24 10:35:00,126,89,"52,3997080713492","7,59312880036379","905,613907491788","2,60292153625653"
174,2016-06-24 10:35:00,126,90,"52,3997080713492","7,6002350942137","1397,39886360988","2,62241970670634"
175,2016-06-24 10:35:00,127,88,"52,4075368910824","7,58602496872805","951,806773288175","2,86473807486994"
176,2016-06-24 10:35:00,127,89,"52,4075368910824","7,59312880036379","1443,70916316099","3,43457407067562"
177,2016-06-24 10:35:00,127,90,"52,4075368910824","7,6002350942137","1397,39886360988","2,94469516647273"
178,2016-06-24 10:35:00,127,91,"52,4075368910824","7,60734385149061","1350,97113222256","3,24602440513414"
179,2016-06-24 10:35:00,128,88,"52,4153652182119","7,58602496872805","1489,90202895738","3,36057194707722"
180,2016-06-24 10:35:00,128,89,"52,4153652182119","7,59312880036379","1443,70916316099","3,54713475241743"
181,2016-06-24 10:35:00,128,90,"52,4153652182119","7,6002350942137","1397,39886360988","3,55989780354089"
182,2016-06-24 10:35:00,129,89,"52,423193052252","7,59312880036379","1443,70916316099","3,79627523519869"
183,2016-06-24 10:35:00,129,90,"52,423193052252","7,6002350942137","1397,39886360988","3,50980535355107"
184,2016-06-24 10:35:00,160,155,"52,665608678237","8,06748423764049","876,682751948014","2,36732706222041"
185,2016-06-24 10:35:00,160,158,"52,665608678237","8,08930641085208","855,065958449617","3,17195493034248"
186,2016-06-24 10:35:00,160,159,"52,665608678237","8,0965855617429","822,279881816357","3,11804030013495"
187,2016-06-24 10:35:00,161,155,"52,6734204760739","8,06748423764049","876,682751948014","2,77635085891033"
188,2016-06-24 10:35:00,161,156,"52,6734204760739","8,07475575005747","844,249355614185","2,83849917249433"
189,2016-06-24 10:35:00,166,160,"52,7124718174265","8,103867261306","904,311625234783","2,27978734877603"
190,2016-06-24 10:35:00,166,161,"52,7124718174265","8,1111515107996","909,83722390607","2,41363100758914"
191,2016-06-24 10:35:00,166,162,"52,7124718174265","8,11843831148261","876,698479220271","2,79123547262159"
192,2016-06-24 10:35:00,166,167,"52,7124718174265","8,15491062684679","1807,28386804461","2,92781246736132"
193,2016-06-24 10:35:00,166,168,"52,7124718174265","8,16221276114022","1818,09753010981","3,10877389846177"
194,2016-06-24 10:35:00,166,169,"52,7124718174265","8,16951745545384","1784,13594166935","2,8636716809766"
195,2016-06-24 10:35:00,167,160,"52,7202805526934","8,103867261306","904,311625234783","2,30655944809831"
196,2016-06-24 10:35:00,167,161,"52,7202805526934","8,1111515107996","909,83722390607","3,05595933774422"
197,2016-06-24 10:35:00,167,162,"52,7202805526934","8,11843831148261","876,698479220271","3,22556648018031"
198,2016-06-24 10:35:00,167,163,"52,7202805526934","8,12572766461462","843,442181263119","2,25597870195734"
